"","PERIDNUM","A_AGE","A_SEX","A_FNLWGT","A_ERNLWT","AGI","HRSWK","WSAL_VAL"
"522",6.60795e+20,26,2,0,0,35000,40,35000
"523",4.1188e+20,3,2,629748,0,0,0,0
"524",1.96025e+21,36,1,0,0,113690,40,50000
"525",6.63154e+21,13,1,0,0,0,0,0
"526",3.90373e+20,30,1,462819,0,16500,40,22000
"527",2.10606e+21,18,1,0,0,0,0,0
"528",3.07611e+21,17,2,0,0,0,0,0
"529",1.68e+21,33,1,0,0,6020,40,800
"530",5.20476e+20,20,1,431343,0,1440,40,1440
"531",4.58484e+21,10,1,41277,0,0,0,0
"532",6.11464e+21,1,1,0,0,0,0,0
"533",8.2008e+19,20,2,261421,0,13000,52,13000
"534",4.70752e+20,22,2,389759,1606661,57000,40,25000
"535",1.4163e+21,15,2,0,0,0,0,0
"536",3.06481e+21,28,2,468601,0,40404,40,40000
"537",5.96146e+21,35,2,345744,0,59100,35,58000
"538",1.432e+21,50,2,240614,0,3000,0,0
"539",2.91426e+21,12,2,221350,0,0,0,0
"540",3.09406e+21,25,2,0,0,35002,40,3000
"541",5.10009e+21,38,2,0,0,300354,0,0
"542",2.5054e+21,72,2,370564,0,0,0,0
"543",6.92791e+21,14,1,106555,0,0,0,0
"544",3.08721e+21,52,1,0,0,0,40,120000
"545",5.1099e+20,38,2,515215,2081130,0,40,16000
"546",2.40901e+19,29,2,362037,1427146,42500,52,42000
"547",1.08308e+21,2,2,0,0,0,0,0
"548",8.10003e+21,61,2,404382,0,671592,40,188000
"549",9.24751e+21,10,2,0,0,0,0,0
"550",3.02164e+20,49,2,0,0,80000,0,0
"551",3.10108e+21,35,1,435995,1680626,15600,0,0
"552",5.06114e+20,9,1,24156,0,0,0,0
"553",6.72584e+21,0,1,485488,0,0,0,0
"554",1.97513e+21,60,2,325373,1338681,12554,0,0
"555",8.90882e+20,32,2,0,0,117738,40,49942
"556",3.06134e+20,13,2,0,0,0,0,0
"557",5.03123e+20,5,1,0,0,0,0,0
"558",7.70748e+20,22,1,440543,0,0,0,0
"559",2.22471e+21,79,1,378367,0,23572,0,0
"560",3.10009e+21,6,1,170451,0,0,0,0
"561",1.22062e+21,69,1,295294,0,0,0,0
"562",1.47143e+21,72,2,191667,0,0,0,0
"563",3.40626e+20,72,1,324986,1305501,0,0,0
"564",1.07871e+21,49,2,0,0,0,40,37000
"565",1.90311e+21,34,1,0,0,24000,38,24000
"566",5.06007e+21,69,1,559544,0,0,0,0
"567",1.06104e+20,3,2,0,0,0,0,0
"568",1.91586e+21,4,2,0,0,0,0,0
"569",1.75007e+21,6,2,0,0,0,0,0
"570",1.23934e+21,28,2,0,0,0,0,0
"571",6.52456e+21,47,1,411358,0,0,40,92000
"572",2.31193e+21,40,2,353122,0,305225,45,300000
"573",1.05221e+21,24,2,479384,0,2,0,0
"574",1.3551e+21,19,1,514718,0,0,0,0
"575",7.1442e+20,26,2,324989,0,0,0,0
"576",6.0014e+19,32,2,178518,0,76330,50,75000
"577",2.00611e+21,23,2,376251,0,0,0,0
"578",1.617e+20,50,1,424168,0,0,50,200000
"579",4.10105e+21,60,2,0,0,101140,40,25000
"580",3.60953e+21,6,2,0,0,0,0,0
"581",3.09107e+20,65,2,405104,1558343,0,0,0
"582",3.60944e+20,60,1,70673,0,0,45,48000
"583",8.36011e+19,49,1,376892,1507756,0,40,42000
"584",6.14091e+21,5,1,0,0,0,0,0
"585",7.03322e+21,39,2,0,0,32350,40,32000
"586",4.10108e+21,70,1,360752,1506302,0,0,0
"587",7.08416e+21,5,2,463755,0,0,0,0
"588",3.1001e+21,38,2,0,0,0,40,65000
"589",8.08305e+21,80,1,94999,342157,93121,40,39000
"590",1.01874e+21,29,2,0,0,0,40,20000
"591",3.0795e+21,61,2,51481,197832,0,1,100000
"592",1.50783e+21,11,2,480141,0,0,0,0
"593",4.25091e+19,69,1,183723,740388,100,0,0
"594",9.20536e+21,16,1,53344,211072,0,0,0
"595",1.84055e+21,75,1,284106,1169856,195237,0,0
"596",9.91551e+21,19,1,388181,0,0,0,0
"597",5.71425e+21,37,1,0,0,50000,40,50000
"598",1.73961e+21,23,1,0,0,58000,50,48000
"599",7.05109e+21,14,2,400110,0,0,0,0
"600",2.23033e+21,35,1,0,0,76280,40,39000
"601",5.10009e+21,9,1,0,0,0,0,0
"602",4.07109e+20,29,1,0,0,0,0,0
"603",1.15328e+21,34,1,0,0,53000,65,53000
"604",9.2252e+21,13,1,0,0,0,0,0
"605",3.50032e+19,10,2,0,0,0,0,0
"606",3.52555e+21,73,1,267905,0,130357,0,0
"607",2.12006e+21,54,2,0,0,47400,40,47400
"608",1.10005e+21,44,2,0,0,0,40,40000
"609",1.80239e+20,30,1,412587,0,291448,40,195000
"610",2.10007e+21,33,1,44278,173273,15000,24,15000
"611",7.50184e+20,50,1,497749,0,37366,45,37338
"612",8.19125e+20,40,2,0,0,396585,50,130000
"613",6.17913e+19,14,1,0,0,0,0,0
"614",5.01306e+21,50,2,0,0,0,0,0
"615",6.37792e+20,7,1,0,0,0,0,0
"616",4.0478e+21,21,2,180952,719070,0,32,45000
"617",5.62293e+21,9,1,337599,0,0,0,0
"618",7.01722e+21,85,2,354789,1401433,0,0,0
"619",9.10008e+21,33,2,0,0,25000,40,23000
"620",5.30285e+20,19,1,416975,0,27000,50,27000
"621",5.05106e+21,34,1,0,0,97201,40,47000
"622",8.80947e+20,74,2,73155,0,5210,18,5200
"623",8.11305e+21,12,1,0,0,0,0,0
"624",2.12808e+21,35,1,0,0,50001,40,50000
"625",2.87305e+20,49,2,343238,0,4001,40,4000
"626",3.08107e+20,58,2,38728,0,0,40,50000
"627",3.91138e+21,19,2,0,0,0,0,0
"628",4.29373e+21,35,1,0,0,144020,50,80000
"629",4.10104e+21,50,1,61567,0,95020,50,95000
"630",6.92561e+21,53,2,0,0,0,40,87000
"631",8.4391e+21,11,2,42857,0,0,0,0
"632",1.01166e+20,9,1,0,0,0,0,0
"633",5.76135e+21,24,1,445005,0,0,0,0
"634",4.18281e+21,6,1,78767,0,0,0,0
"635",1.26913e+21,36,2,317039,0,10001,10,10000
"636",2.25831e+20,1,2,162711,0,0,0,0
"637",5.08761e+21,77,2,35899,0,0,0,0
"638",9.00004e+21,39,2,143637,0,30000,0,0
"639",1.70432e+21,35,2,117064,0,19500,40,19500
"640",8.62247e+21,12,2,0,0,0,0,0
"641",7.35499e+21,54,2,316029,1341314,60010,0,0
"642",8.0087e+21,40,2,0,0,65377,40,65000
"643",6.10004e+21,8,1,0,0,0,0,0
"644",6.21824e+21,42,2,154011,598653,75000,0,0
"645",4.9197e+21,37,2,104293,408653,0,4,0
"646",5.0186e+21,36,2,0,0,0,40,125000
"647",6.24821e+21,17,1,0,0,25130,30,25000
"648",2.66094e+21,31,2,0,0,0,5,0
"649",4.82803e+21,4,2,731093,0,0,0,0
"650",8.41721e+21,78,1,287068,1164009,10753,0,0
"651",1.88695e+21,40,1,0,0,238018,40,78000
"652",2.04261e+21,6,2,0,0,0,0,0
"653",6.43841e+20,29,2,0,0,35200,40,35000
"654",9.00519e+21,44,1,0,0,257173,40,61000
"655",1.60129e+21,50,2,355898,1410724,53025,40,48000
"656",3.91474e+21,85,1,315032,1284669,0,0,0
"657",4.01271e+21,44,1,641763,0,310400,40,300000
"658",4.61399e+21,15,1,88139,0,0,60,1200
"659",5.04008e+21,47,2,173129,0,302812,40,66000
"660",6.8006e+20,29,2,0,0,0,0,0
"661",4.72151e+21,40,2,449572,0,75000,0,0
"662",5.00871e+21,31,2,554585,0,0,0,0
"663",6.00812e+20,17,2,0,0,0,0,0
"664",9.41721e+21,67,1,162454,0,147185,40,125000
"665",1.74652e+21,54,2,321220,0,120703,40,30000
"666",5.1162e+21,26,1,273043,0,0,0,0
"667",1.88541e+21,6,1,50758,0,0,0,0
"668",3.71756e+21,2,2,0,0,0,0,0
"669",6.1557e+21,85,2,83142,0,9802,0,0
"670",5.3506e+21,15,2,0,0,0,0,0
"671",9.1068e+18,73,1,312335,0,878062,0,0
"672",4.09511e+20,24,2,0,0,20000,40,20000
"673",2.06109e+20,19,1,0,0,5501,30,5500
"674",6.5125e+21,72,1,87916,0,0,0,0
"675",1.05118e+20,3,2,83413,0,0,0,0
"676",8.69025e+21,63,1,308817,0,436151,40,220000
"677",1.30552e+21,40,2,0,0,46002,40,44000
"678",7.71096e+21,85,1,174295,0,62604,0,0
"679",5.5414e+21,65,1,87488,0,64501,40,65000
"680",4.1e+21,32,1,0,0,0,40,29000
"681",3.09111e+20,4,2,0,0,0,0,0
"682",1.40815e+21,34,1,0,0,0,60,85000
"683",4.60961e+21,69,1,309677,0,0,40,24194
"684",6.7894e+21,30,1,478888,0,239615,50,237000
"685",3.31184e+21,50,2,0,0,0,40,35000
"686",2.10003e+21,38,2,42290,0,0,40,20000
"687",3.00108e+20,19,1,0,0,0,0,0
"688",9.10009e+21,38,2,45746,0,94600,40,43000
"689",9.52449e+21,16,1,0,0,0,0,0
"690",6.10001e+21,14,2,374236,0,0,0,0
"691",1.08687e+21,53,2,398375,1581481,130480,40,125000
"692",1.26386e+21,62,1,0,0,22944,0,0
"693",5.10008e+21,16,1,335414,0,0,0,0
"694",8.5552e+21,60,1,416970,0,0,40,27000
"695",2.90986e+20,49,2,0,0,0,20,7800
"696",9.2222e+21,14,1,135658,0,0,0,0
"697",3.00861e+21,44,2,721007,0,0,40,100000
"698",8.41352e+21,55,1,121315,470027,27334,20,20000
"699",2.10008e+21,11,2,0,0,0,0,0
"700",7.11096e+21,5,2,439142,0,0,0,0
"701",5.28994e+21,24,2,620522,0,4800,40,4800
"702",4.08172e+18,71,2,281753,0,0,0,0
"703",3.92416e+21,13,2,0,0,0,0,0
"704",1.76266e+21,56,1,369523,1465946,73135,60,70000
"705",1.00089e+20,38,1,200178,781055,0,40,27000
"706",2.07109e+20,9,2,0,0,0,0,0
"707",6.51164e+21,23,2,523440,2287879,0,0,0
"708",9.86461e+21,31,1,0,0,0,40,115000
"709",1.5022e+21,33,1,295442,1130981,75050,40,75000
"710",7.01009e+21,1,1,137508,0,0,0,0
"711",9.01103e+21,69,2,50922,0,37205,32,35000
"712",3.1e+21,59,2,363026,0,376004,0,0
"713",5.10409e+21,27,2,0,0,138405,24,63000
"714",1.79017e+21,74,2,320899,0,379,0,0
"715",4.04405e+21,58,1,55624,0,249500,40,190000
"716",3.02171e+20,41,2,201546,842794,61006,40,61000
"717",2.46047e+21,26,2,0,0,12,0,0
"718",1.0062e+21,79,2,0,0,0,0,0
"719",1.67531e+21,35,2,0,0,28000,35,28000
"720",2.9257e+21,9,1,0,0,0,0,0
"721",3.05327e+21,18,2,96399,0,4001,20,4000
"722",4.14863e+21,9,2,298410,0,0,0,0
"723",1.0914e+21,85,2,238473,0,3413,0,0
"724",6.4112e+21,16,2,257643,0,0,0,0
"725",7.08416e+21,65,1,284068,0,212985,52,100000
"726",1.02122e+20,71,1,0,0,0,0,0
"727",7.10104e+21,34,2,0,0,0,25,14588
"728",9.10008e+21,76,1,394415,0,10,0,0
"729",1.01944e+21,68,2,0,0,0,0,0
"730",1.84408e+21,64,2,405096,1650207,111839,0,0
"731",7.21551e+21,49,1,364816,0,40897,0,0
"732",6.54271e+21,50,2,569372,0,121518,40,33000
"733",9.0594e+21,30,1,519586,0,0,0,0
"734",5.04118e+20,10,2,0,0,0,0,0
"735",8.1214e+20,12,1,0,0,0,0,0
"736",8.21639e+21,43,2,0,0,60021,0,0
"737",2.11008e+21,54,2,401133,1624462,170010,40,70000
"738",5.03e+21,20,2,425192,0,0,0,0
"739",3.51929e+21,5,1,0,0,0,0,0
"740",3.1635e+21,69,1,0,0,0,0,0
"741",7.0421e+21,31,1,378008,0,77520,42,65000
"742",5.0789e+21,85,2,446077,0,0,0,0
"743",6.60155e+21,17,1,485769,0,0,0,0
"744",3.08103e+20,54,1,34264,0,41195,72,2500
"745",4.80409e+20,23,2,286377,0,29000,40,29000
"746",2.00611e+21,43,2,278087,0,56800,40,24000
"747",1.00088e+20,72,1,126528,0,116919,40,50000
"748",8.10004e+21,7,2,362505,0,0,0,0
"749",1.11913e+21,53,2,395623,0,0,40,93000
"750",1.03611e+21,49,1,0,0,0,40,350000
"751",6.37022e+21,58,1,0,0,0,40,51000
"752",7.21859e+21,21,1,0,0,0,0,0
"753",7.46922e+21,61,2,0,0,0,0,0
"754",5.55446e+21,66,2,97167,394740,97767,40,38000
"755",8.224e+21,45,2,144986,0,331200,40,331200
"756",2.5565e+21,36,2,162006,629030,48101,40,48000
"757",1.4195e+21,58,2,0,0,0,40,96000
"758",1.07411e+21,54,2,314165,0,0,40,42000
"759",1.11803e+21,67,2,51782,0,2,0,0
"760",6.14818e+21,10,2,0,0,0,0,0
"761",6.8136e+21,27,2,432214,0,0,0,0
"762",9.06302e+21,23,2,498072,0,4000,20,4000
"763",4.51278e+21,53,1,474412,0,65030,40,65000
"764",6.511e+21,75,2,34308,0,0,0,0
"765",2.22637e+21,12,2,0,0,0,0,0
"766",7.13685e+21,36,2,117291,0,3002,40,3002
"767",3.73891e+21,60,2,307974,0,121290,60,120360
"768",4.05471e+21,15,2,0,0,0,0,0
"769",1.90612e+18,79,1,0,0,16022,44,7500
"770",3.4802e+21,74,1,0,0,65000,40,65000
"771",4.09108e+20,56,1,154548,674356,0,40,30000
"772",9.37249e+21,7,1,361852,0,0,0,0
"773",4.81895e+21,73,2,0,0,0,0,0
"774",6.10007e+21,54,2,202548,799914,0,30,18020
"775",1.1933e+21,72,1,426936,0,0,0,0
"776",7.27609e+20,13,2,53966,0,0,0,0
"777",2.20363e+20,37,1,0,0,38007,40,38000
"778",8.81262e+21,65,1,45484,0,0,40,0
"779",2.6454e+21,67,2,0,0,0,0,0
"780",3.44045e+21,75,2,0,0,0,0,0
"781",8.10102e+21,66,1,30871,0,68807,0,0
"782",2.15431e+21,12,1,391208,0,0,0,0
"783",6.0506e+21,59,1,382081,0,0,40,0
"784",6.35032e+19,68,1,0,0,15600,40,15600
"785",1.21953e+21,2,2,0,0,0,0,0
"786",6.2273e+21,37,1,0,0,40000,40,40000
"787",4.41603e+21,67,2,40973,163552,17328,40,13000
"788",7.15881e+21,24,1,336086,1336853,30003,40,30000
"789",1.60046e+21,49,2,0,0,0,0,0
"790",1.60082e+21,78,2,372409,0,0,0,0
"791",9.88703e+21,12,1,143211,0,0,0,0
"792",3.01891e+21,55,2,58456,0,45000,60,45000
"793",7.91682e+21,61,1,527795,0,0,40,53972
"794",1.30063e+21,77,2,352607,0,0,0,0
"795",6.09402e+21,80,2,297610,0,66375,0,0
"796",1.41217e+21,80,2,0,0,33868,0,0
"797",5.10413e+18,67,2,116583,468719,1601,0,0
"798",1.71234e+21,50,1,363427,0,53000,40,23000
"799",1.35382e+21,49,2,0,0,0,0,0
"800",6.28666e+21,71,1,497308,0,0,0,0
"801",4.31883e+21,10,1,218122,0,0,0,0
"802",3.02118e+21,26,2,634259,0,45000,20,45000
"803",2.83273e+21,48,2,39311,0,0,40,105000
"804",8.63904e+21,70,2,352296,0,17249,40,11000
"805",1.09407e+21,17,1,500364,0,0,0,0
"806",2.53091e+19,58,1,176157,0,0,40,183000
"807",4.07102e+20,23,1,352974,1404029,26000,40,26000
"808",1.11343e+21,5,1,358410,0,0,0,0
"809",1.6054e+21,54,2,0,0,1,0,0
"810",7.99079e+21,50,1,444502,0,0,40,24000
"811",9.092e+21,62,2,0,0,0,0,0
"812",7.09107e+21,62,2,339033,1393949,158000,0,0
"813",9.21288e+21,11,1,0,0,0,0,0
"814",1.29036e+21,49,2,0,0,13758,20,13758
"815",2.17321e+21,49,2,0,0,115250,0,0
"816",1.08102e+20,11,2,379335,0,0,0,0
"817",6.50671e+21,67,2,0,0,1,0,0
"818",2.06125e+20,46,2,366115,1463923,0,40,25000
"819",2.95574e+21,53,2,0,0,0,0,0
"820",3.12496e+19,80,2,417794,0,0,0,0
"821",4.00755e+20,58,1,440538,1715371,32784,40,31200
"822",5.84727e+21,53,1,0,0,55000,40,30000
"823",4.10106e+21,69,2,369318,0,18109,8,350
"824",4.04406e+21,9,1,0,0,0,0,0
"825",2.0499e+21,30,1,178486,0,45046,55,45000
"826",3.00119e+20,16,2,0,0,3150,40,3150
"827",2.0441e+21,65,2,0,0,15000,40,15000
"828",3.08671e+21,19,1,0,0,0,0,0
"829",9.23212e+21,67,2,0,0,1820,0,0
"830",9.80511e+20,64,2,194480,0,80504,40,80500
"831",9.43461e+21,39,2,447610,0,0,0,0
"832",4.02102e+21,32,2,0,0,3600,2,3600
"833",1.54951e+21,54,1,468988,0,47588,40,0
"834",1.60543e+21,66,1,0,0,46100,40,42000
"835",1.01725e+21,2,2,331319,0,0,0,0
"836",3.03102e+21,22,1,0,0,0,20,488
"837",1.4883e+21,47,1,452170,0,445612,40,140000
"838",4.00141e+21,65,1,418245,1497909,0,40,135000
"839",1.4111e+21,67,1,198422,0,79004,36,68000
"840",9.8479e+21,28,1,583774,0,42001,40,42000
"841",4.08102e+20,8,1,0,0,0,0,0
"842",3.91686e+21,49,1,0,0,0,40,160000
"843",9.1381e+20,8,1,0,0,0,0,0
"844",1.41728e+21,19,2,504040,0,11011,15,11000
"845",5.60051e+21,30,1,359253,0,10024,30,5824
"846",6.77441e+21,14,1,632858,0,0,0,0
"847",9.55597e+21,49,1,374541,0,0,40,173000
"848",1.10006e+21,24,2,146777,0,0,0,0
"849",6.45032e+19,42,1,0,0,0,0,0
"850",6.62241e+20,5,2,31069,0,0,0,0
"851",5.7184e+21,41,2,340460,0,0,37,25000
"852",5.85571e+21,69,1,0,0,0,0,0
"853",5.05111e+21,5,1,344743,0,0,0,0
"854",3.1533e+21,4,2,156389,0,0,0,0
"855",2.17031e+21,70,1,0,0,57019,14,23000
"856",2.14331e+21,7,1,504210,0,0,0,0
"857",5.54287e+21,2,1,0,0,0,0,0
"858",2.91596e+21,38,2,295963,0,264301,45,83500
"859",9.10001e+21,26,2,373648,0,25804,40,24000
"860",5.0512e+21,5,1,121083,0,0,0,0
"861",8.77921e+21,34,1,498318,0,83010,55,40000
"862",4.09104e+20,79,1,168751,0,0,0,0
"863",8.0196e+21,19,1,393702,0,0,0,0
"864",2.71771e+21,69,2,0,0,2700,0,0
"865",6.06551e+21,2,1,806481,0,0,0,0
"866",3.40508e+20,45,1,39627,0,0,47,78910
"867",2.10002e+21,21,1,223415,874598,0,0,0
"868",5.4524e+20,77,1,66182,268674,60209,0,0
"869",6.10674e+18,65,1,329002,0,0,0,0
"870",5.01886e+21,2,2,0,0,0,0,0
"871",4.10909e+21,66,2,332583,0,0,2,0
"872",2.90173e+21,63,2,39352,0,66870,40,2547
"873",9.5055e+20,25,2,350870,1381174,60000,40,60000
"874",2.03381e+21,43,2,56563,0,29000,27,29000
"875",3.53891e+21,47,1,0,0,0,40,32000
"876",7.05969e+21,57,2,71041,288252,65002,60,65000
"877",9.40122e+19,22,2,588756,0,18700,40,18700
"878",8.83904e+21,70,1,36426,0,0,0,0
"879",5.03761e+21,71,2,41041,168185,1800,8,1800
"880",1.63508e+20,54,2,353428,0,102627,60,102522
"881",1.10003e+21,8,2,199421,0,0,0,0
"882",1.21834e+21,10,2,388930,0,0,0,0
"883",2.40824e+21,3,2,253413,0,0,0,0
"884",1.02108e+20,26,2,518773,0,20003,40,20000
"885",1.91603e+21,21,2,245910,971963,13501,20,13500
"886",2.04103e+20,72,2,0,0,60410,40,0
"887",6.10103e+21,47,2,311036,0,0,60,100000
"888",3.07417e+21,61,2,180528,0,59201,40,58000
"889",5.13111e+21,13,1,451689,0,0,0,0
"890",2.02219e+21,29,2,769907,0,20000,40,20000
"891",4.02112e+20,37,1,335638,1333235,0,40,147000
"892",4.10001e+21,55,2,365744,1440734,17128,50,1100
"893",3.05107e+21,40,1,72731,285264,0,40,40000
"894",5.12821e+21,7,2,68603,0,0,0,0
"895",6.36097e+21,64,1,386383,1539101,73700,50,71000
"896",5.81682e+21,40,1,516143,0,364871,40,350000
"897",1.5779e+21,40,2,0,0,0,0,0
"898",7.68378e+21,55,2,337218,0,119088,30,0
"899",5.1e+21,21,1,59682,0,19020,40,19000
"900",9.02304e+21,68,2,58730,235548,118496,0,0
"901",3.61291e+21,8,2,509552,0,0,0,0
"902",2.50219e+20,62,2,0,0,35000,40,35000
"903",1.22401e+21,65,2,51514,0,0,0,0
"904",1.97193e+21,73,1,324455,0,151254,36,68000
"905",1.03104e+20,47,2,0,0,53000,52,20000
"906",1.23963e+21,8,1,0,0,0,0,0
"907",2.10006e+21,42,1,349671,1380377,0,40,62000
"908",7.50974e+21,21,1,0,0,10200,38,10200
"909",5.10005e+21,21,1,44673,0,18003,65,18000
"910",8.45496e+21,76,1,91024,0,104889,20,40000
"911",6.10001e+21,38,2,254666,0,0,0,0
"912",8.10007e+21,74,2,363485,0,57836,0,0
"913",8.02505e+21,33,1,39583,170559,83896,50,0
"914",1.10007e+21,34,1,50727,0,33049,40,32000
"915",6.18433e+21,61,2,0,0,24000,30,24000
"916",1.95571e+21,2,1,51389,0,0,0,0
"917",1.40002e+21,25,2,0,0,21007,20,13500
"918",1.59661e+21,80,1,57976,228166,0,0,0
"919",6.70697e+20,51,2,391874,1877547,112308,60,112000
"920",1.67082e+21,67,2,43349,0,0,0,0
"921",8.02208e+21,53,2,549060,0,60000,40,60000
"922",8.6502e+21,74,1,29319,0,231835,0,0
"923",1.75016e+21,35,1,358166,0,0,40,14000
"924",4.01104e+20,9,1,187555,0,0,0,0
"925",8.10002e+21,4,1,421746,0,0,0,0
"926",5.1006e+18,22,1,197728,0,38793,40,38618
"927",6.99091e+19,25,2,50662,0,81410,36,81000
"928",2.96009e+21,11,1,0,0,0,0,0
"929",5.66046e+21,58,1,0,0,0,40,90000
"930",4.05106e+20,5,2,170554,0,0,0,0
"931",7.10003e+21,7,2,80806,0,0,0,0
"932",4.08117e+20,14,1,0,0,0,0,0
"933",9.91986e+21,62,1,0,0,0,62,78000
"934",4.1121e+18,71,1,0,0,0,0,0
"935",1.74124e+21,72,2,0,0,12,0,0
"936",9.22259e+21,79,2,0,0,31685,40,10236
"937",6.12272e+19,42,1,0,0,0,40,130000
"938",1.95942e+21,60,1,362070,0,0,30,0
"939",1.01962e+21,59,2,127010,0,0,0,0
"940",5.50896e+20,37,2,388267,0,0,40,50000
"941",5.60915e+20,16,2,181169,0,3000,40,3000
"942",2.91764e+21,9,2,346086,0,0,0,0
"943",4.91415e+21,45,1,203178,0,121982,60,76000
"944",1.57471e+21,26,2,0,0,18000,30,18000
"945",7.4306e+21,35,2,315964,0,0,0,0
"946",8.66806e+20,72,1,49236,200821,68022,0,0
"947",1.04403e+21,2,1,112790,0,0,0,0
"948",7.80124e+21,31,1,0,0,150520,50,95000
"949",3.00211e+21,12,1,0,0,0,0,0
"950",4.0148e+21,61,1,341060,0,89000,40,22000
"951",4.1584e+21,18,1,0,0,1000,20,1000
"952",3.14911e+21,38,2,0,0,260578,40,100000
"953",3.53014e+21,40,1,130759,0,0,40,43000
"954",5.91591e+21,74,1,94500,0,0,0,0
"955",1.5104e+21,8,2,0,0,0,0,0
"956",4.10108e+21,9,2,355425,0,0,0,0
"957",7.1729e+20,69,2,334947,0,0,0,0
"958",3.10457e+21,63,2,55026,0,132000,37,33000
"959",2.05104e+20,31,1,0,0,40035,40,40000
"960",2.92961e+21,45,2,0,0,163065,40,78000
"961",6.042e+21,7,2,408356,0,0,0,0
"962",4.09412e+21,58,2,483560,0,0,40,37000
"963",8.65116e+21,42,1,307047,0,82002,40,60000
"964",9.06506e+21,0,1,40640,0,0,0,0
"965",1.58001e+20,64,2,372677,0,6500,16,6500
"966",2.2379e+21,41,1,66682,0,131200,52,124000
"967",5.90472e+20,50,2,373453,0,24501,35,24500
"968",6.56085e+21,80,2,340565,0,0,0,0
"969",2.64721e+21,38,2,162449,0,0,45,50000
"970",9.06408e+21,11,2,0,0,0,0,0
"971",1.66354e+21,36,2,157459,0,0,40,38000
"972",2.04104e+20,11,1,393991,0,0,0,0
"973",7.11604e+21,33,2,0,0,80000,50,80000
"974",1.39933e+21,50,2,0,0,0,40,0
"975",4.0263e+21,28,2,305261,1240742,39050,40,4000
"976",3.0056e+21,59,1,0,0,19500,40,19500
"977",2.99871e+21,67,1,188508,0,0,40,135000
"978",2.82009e+20,56,1,63720,0,287027,40,80000
"979",6.01994e+21,85,2,366196,0,10640,0,0
"980",5.1011e+21,11,1,0,0,0,0,0
"981",9.00797e+21,6,2,0,0,0,0,0
"982",1.00057e+20,1,2,601449,0,0,0,0
"983",6.10002e+21,73,1,132396,0,155684,0,0
"984",7.03108e+21,40,1,401840,0,50000,40,25000
"985",3.75045e+21,74,1,0,0,12000,16,12000
"986",1.21401e+20,16,2,485175,1995217,0,0,0
"987",5.46905e+21,25,1,505346,2020667,30000,40,30000
"988",3.51447e+21,67,2,424877,0,79175,40,53000
"989",7.06307e+21,62,1,300082,0,25025,25,25000
"990",4.08101e+20,6,2,358259,0,0,0,0
"991",9.81912e+21,14,1,42047,0,0,0,0
"992",1.40063e+21,41,1,117160,0,96520,70,30000
"993",8.02407e+21,3,1,0,0,0,0,0
"994",9.10402e+21,35,1,0,0,100560,55,100000
"995",4.10006e+21,39,2,567991,2157883,0,40,43000
"996",2.10109e+21,39,2,387373,0,58063,40,58000
"997",2.90077e+21,8,1,0,0,0,0,0
"998",7.02012e+21,42,2,525055,0,0,40,45000
"999",1.6508e+21,54,1,349386,0,0,65,0
"1000",2.05108e+20,34,1,0,0,0,40,83000
"1001",6.14265e+21,48,2,132516,0,90863,40,90000
"1002",4.87046e+21,10,2,0,0,0,0,0
"1003",4.03007e+21,30,2,360713,0,0,0,0
"1004",6.0545e+21,72,2,0,0,0,0,0
"1005",1.2673e+21,32,2,441405,0,53600,40,52000
"1006",2.05121e+20,40,1,278616,1091125,0,40,130000
"1007",3.24007e+21,20,2,582793,0,0,0,0
"1008",3.0945e+21,85,2,446827,1766988,1202,0,0
"1009",1.52131e+21,3,2,114252,0,0,0,0
"1010",8.10003e+21,36,1,300828,0,75588,42,50000
"1011",3.3424e+21,41,1,310206,0,19001,30,19000
"1012",1.33343e+21,22,2,79668,0,0,0,0
"1013",6.10001e+21,35,1,0,0,52551,40,49000
"1014",2.08101e+20,74,1,105539,0,13644,0,0
"1015",7.10504e+21,1,1,47234,0,0,0,0
"1016",1.35616e+21,27,1,0,0,103250,45,50000
"1017",8.41948e+21,44,1,83986,0,0,40,30000
"1018",8.80966e+20,10,2,662862,0,0,0,0
"1019",3.05891e+21,45,1,65137,0,80200,40,50000
"1020",1.74771e+21,59,2,0,0,40245,40,39500
"1021",5.60418e+21,2,2,0,0,0,0,0
"1022",2.06201e+21,67,1,127728,493938,2,0,0
"1023",4.09128e+20,44,1,0,0,50001,65,50000
"1024",3.7246e+21,55,2,427021,0,103821,30,45000
"1025",2.08103e+20,49,2,116379,0,0,0,0
"1026",4.40737e+20,10,1,0,0,0,0,0
"1027",5.1443e+21,13,1,442437,0,0,0,0
"1028",2.0461e+21,71,2,0,0,205,0,0
"1029",5.10005e+21,27,2,571239,0,0,40,30000
"1030",8.8874e+21,8,1,490357,0,0,0,0
"1031",6.9327e+21,48,2,0,0,0,0,0
"1032",4.15613e+21,27,2,371033,0,62993,36,0
"1033",8.80521e+21,46,2,481297,0,71451,50,0
"1034",7.07116e+21,57,2,63931,0,0,0,0
"1035",7.7022e+20,54,2,210488,0,26000,0,0
"1036",7.10003e+21,10,2,0,0,0,0,0
"1037",5.977e+21,34,2,634441,2517586,0,25,29000
"1038",1.16143e+21,31,1,110944,0,0,40,100000
"1039",7.13221e+20,80,2,223973,0,0,0,0
"1040",6.222e+21,45,2,406025,0,7500,20,7500
"1041",2.021e+20,26,1,175736,0,4461,50,0
